hour,day,month,weekday,is_holiday,temp,price_uzs,demand_kwh,prev_demand_kwh,produce
9,21,7,4,0,33.1,525.3,114.5,99.8,1
10,21,7,4,0,33.9,519.2,119.7,121.4,1
11,21,7,4,0,33.0,501.2,120.0,113.0,1
12,21,7,4,0,30.4,682.9,135.3,116.8,0
13,21,7,4,0,32.5,694.9,136.6,133.5,0
14,21,7,4,0,30.5,701.1,137.0,136.9,0
15,21,7,4,0,31.6,664.4,127.6,129.1,0
16,21,7,4,0,32.9,690.7,137.1,140.6,0
17,21,7,4,0,31.0,689.8,137.3,139.2,1
18,21,7,4,0,32.5,672.0,137.7,130.7,0
19,21,7,4,0,34.7,568.9,122.7,133.5,0
20,21,7,4,0,35.4,567.2,118.8,134.4,1
21,21,7,4,0,35.9,561.3,131.2,123.2,0
22,21,7,4,0,37.6,558.3,125.5,137.0,0
23,21,7,4,0,38.0,371.2,104.3,126.7,1
0,22,7,5,0,39.0,300,74.2,83.8,1
1,22,7,5,0,39.0,300,78.3,75.7,1
2,22,7,5,0,39.6,300,79.4,76.5,1
3,22,7,5,0,38.5,300,74.4,78.9,1
4,22,7,5,0,40.3,300,74.4,73.1,1
5,22,7,5,0,37.3,300,74.0,67.6,1
6,22,7,5,0,37.0,340.2,93.3,74.8,1
7,22,7,5,0,37.0,341.2,101.2,100.7,1
8,22,7,5,0,33.4,337.0,90.9,86.1,1
9,22,7,5,0,33.5,419.6,102.0,92.4,1
10,22,7,5,0,32.7,451.9,106.3,106.4,1
11,22,7,5,0,30.0,438.0,99.0,99.4,1
12,22,7,5,0,32.8,590.9,119.3,103.3,1
13,22,7,5,0,29.9,561.6,118.9,116.8,0
14,22,7,5,0,30.7,562.2,113.5,121.5,1
15,22,7,5,0,32.0,570.5,118.5,120.2,0
16,22,7,5,0,31.2,553.1,111.4,116.5,0
17,22,7,5,0,32.3,560.8,120.4,116.1,0
18,22,7,5,0,30.2,561.7,119.5,115.9,0
19,22,7,5,0,32.0,470.0,111.6,119.9,0
20,22,7,5,0,35.9,459.2,117.9,106.1,1
21,22,7,5,0,37.9,448.0,116.3,115.7,1
22,22,7,5,0,37.7,466.3,118.5,112.9,0
23,22,7,5,0,38.6,300,88.0,117.7,1
0,23,7,6,0,38.3,300,75.6,86.1,1
1,23,7,6,0,39.6,300,71.0,73.2,0
2,23,7,6,0,40.7,300,72.1,75.8,1
3,23,7,6,0,39.7,300,72.3,74.5,1
4,23,7,6,0,37.7,300,72.4,71.1,1
5,23,7,6,0,38.8,300,76.6,70.8,1
6,23,7,6,0,36.1,353.7,101.7,75.6,1
7,23,7,6,0,34.6,329.8,89.6,89.6,0
8,23,7,6,0,33.4,309.1,81.2,87.4,1
9,23,7,6,0,32.6,411.8,96.5,85.9,1
10,23,7,6,0,33.6,429.3,104.3,98.3,0
11,23,7,6,0,32.1,413.5,103.9,97.8,1
12,23,7,6,0,30.9,575.5,113.5,101.2,1
13,23,7,6,0,32.6,567.7,126.3,115.0,1
14,23,7,6,0,30.3,561.7,122.8,117.1,0
15,23,7,6,0,32.3,609.9,123.2,111.7,0
16,23,7,6,0,31.7,571.2,117.2,118.0,0
17,23,7,6,0,32.1,545.9,118.3,113.4,0
18,23,7,6,0,33.8,588.2,118.9,122.5,0
19,23,7,6,0,32.2,463.8,112.4,119.5,1
20,23,7,6,0,34.6,467.9,107.1,109.3,1
21,23,7,6,0,33.9,475.6,109.2,107.4,0
22,23,7,6,0,37.5,458.9,110.3,113.1,1
23,23,7,6,0,38.9,300,84.4,130.8,1
0,24,7,0,0,37.4,300,79.4,90.4,1
1,24,7,0,0,39.9,300,82.9,85.1,0
2,24,7,0,0,39.1,300,83.4,78.8,1
3,24,7,0,0,38.6,300,88.9,80.5,1
4,24,7,0,0,38.7,300,65.2,81.7,1
5,24,7,0,0,39.9,300,81.6,79.1,1
6,24,7,0,0,35.1,407.0,105.5,77.8,1
7,24,7,0,0,35.3,384.7,94.1,112.3,1
8,24,7,0,0,35.9,423.5,102.1,104.2,1
9,24,7,0,0,33.6,565.8,120.6,107.8,0
10,24,7,0,0,31.3,520.5,120.8,116.1,0
11,24,7,0,0,33.8,540.9,120.5,125.0,0
12,24,7,0,0,33.7,675.8,137.3,111.6,0
13,24,7,0,0,29.2,664.7,126.9,134.8,0
14,24,7,0,0,32.9,690.3,136.3,135.5,0
15,24,7,0,0,33.2,661.8,131.9,134.9,0
16,24,7,0,0,29.9,692.5,136.1,131.4,0
17,24,7,0,0,32.3,688.3,134.0,139.6,0
18,24,7,0,0,31.6,669.3,128.8,134.3,0
19,24,7,0,0,33.5,585.2,135.4,132.0,0
20,24,7,0,0,34.4,578.2,128.1,121.5,0
21,24,7,0,0,37.3,595.8,129.3,131.5,0
22,24,7,0,0,36.6,547.8,122.1,132.1,0
23,24,7,0,0,37.7,352.0,93.9,127.3,0
0,25,7,1,0,39.0,300,87.5,96.2,1
1,25,7,1,0,37.8,300,77.2,81.2,1
2,25,7,1,0,39.7,300,81.5,76.4,0
3,25,7,1,0,38.0,300,81.6,73.9,1
4,25,7,1,0,39.7,300,81.5,73.8,1
5,25,7,1,0,37.6,300,75.5,83.7,1
6,25,7,1,0,38.6,393.4,102.1,77.9,1
7,25,7,1,0,37.6,387.6,100.3,111.5,1
8,25,7,1,0,35.8,417.6,108.4,104.4,1
9,25,7,1,0,35.6,506.8,119.6,91.5,1
10,25,7,1,0,31.7,523.8,113.8,116.4,1
11,25,7,1,0,33.6,501.9,118.9,114.9,1
12,25,7,1,0,31.9,674.6,134.5,119.8,1
13,25,7,1,0,33.0,705.5,139.4,132.7,0
14,25,7,1,0,31.4,696.5,139.9,137.9,0
15,25,7,1,0,30.0,668.8,133.1,130.0,0
16,25,7,1,0,31.4,696.0,136.2,130.1,0
17,25,7,1,0,33.5,680.6,136.1,130.9,0
18,25,7,1,0,32.7,679.1,128.1,143.3,0
19,25,7,1,0,34.8,574.1,119.3,139.3,1
20,25,7,1,0,33.9,548.5,125.6,137.3,0
21,25,7,1,0,38.1,556.0,130.4,131.9,1
22,25,7,1,0,34.7,578.9,130.2,116.6,1
23,25,7,1,0,40.0,370.3,96.5,130.6,1
0,26,7,2,0,40.7,300,80.4,104.6,1
1,26,7,2,0,41.8,300,78.6,90.9,1
2,26,7,2,0,38.8,300,78.2,78.9,1
3,26,7,2,0,40.0,300,83.7,72.2,1
4,26,7,2,0,37.0,300,80.4,76.4,1
5,26,7,2,0,39.1,300,80.5,80.4,1
6,26,7,2,0,35.8,411.5,104.7,76.1,1
7,26,7,2,0,37.5,397.2,101.5,108.6,0
8,26,7,2,0,36.4,408.6,113.4,111.7,1
9,26,7,2,0,35.1,526.3,121.5,103.9,1
10,26,7,2,0,33.6,530.7,114.8,122.7,1
11,26,7,2,0,32.5,504.1,115.2,121.4,0
12,26,7,2,0,31.8,666.4,137.7,118.6,0
13,26,7,2,0,29.6,668.3,135.1,133.7,0
14,26,7,2,0,31.9,657.2,133.6,129.4,0
15,26,7,2,0,28.0,680.8,128.0,133.1,0
16,26,7,2,0,31.3,679.7,132.4,130.1,0
17,26,7,2,0,32.1,695.5,137.5,129.9,1
18,26,7,2,0,33.6,674.6,131.2,136.5,0
19,26,7,2,0,33.4,564.3,126.0,133.4,0
20,26,7,2,0,35.8,569.4,127.3,125.4,1
21,26,7,2,0,36.7,576.4,126.8,124.7,1
22,26,7,2,0,36.6,569.7,132.6,123.6,0
23,26,7,2,0,39.1,338.3,99.7,123.4,1
0,27,7,3,0,36.6,300,73.9,94.2,1
1,27,7,3,0,39.5,300,81.4,84.5,0
2,27,7,3,0,38.3,300,78.2,88.8,1
3,27,7,3,0,38.5,300,81.8,78.6,1
4,27,7,3,0,39.5,300,83.5,85.7,1
5,27,7,3,0,38.5,300,79.3,81.0,1
6,27,7,3,0,38.4,414.3,101.8,81.6,1
7,27,7,3,0,36.0,432.9,113.2,100.2,1
8,27,7,3,0,35.7,399.8,108.3,106.1,0
9,27,7,3,0,35.1,522.6,129.2,102.5,0
10,27,7,3,0,31.4,529.6,109.7,119.0,1
11,27,7,3,0,29.7,513.4,113.7,121.0,1
12,27,7,3,0,30.6,689.9,128.7,114.6,0
13,27,7,3,0,32.4,701.6,135.2,135.7,0
14,27,7,3,0,31.5,693.7,136.9,126.9,0
15,27,7,3,0,31.2,678.3,131.1,136.8,0
16,27,7,3,0,30.3,663.7,129.3,130.3,0
17,27,7,3,0,32.1,667.2,138.7,128.7,0
18,27,7,3,0,30.0,663.5,128.9,135.7,0
19,27,7,3,0,34.3,587.6,126.2,132.1,0
20,27,7,3,0,36.5,574.7,131.2,127.2,0
21,27,7,3,0,38.2,584.6,134.0,135.4,0
22,27,7,3,0,36.9,570.2,135.1,125.4,0
23,27,7,3,0,38.3,343.6,97.0,126.4,1
0,28,7,4,0,38.3,300,72.3,97.1,1
1,28,7,4,0,37.2,300,76.4,71.9,1
2,28,7,4,0,40.0,300,79.6,81.3,1
3,28,7,4,0,41.5,300,86.5,88.8,1
4,28,7,4,0,39.6,300,76.6,81.4,1
5,28,7,4,0,36.4,300,76.9,77.1,1
6,28,7,4,0,36.8,390.2,106.8,83.1,0
7,28,7,4,0,36.7,419.6,102.0,107.0,1
8,28,7,4,0,33.9,433.3,110.8,107.7,0
9,28,7,4,0,33.4,517.2,120.5,100.6,0
10,28,7,4,0,31.8,516.6,116.2,112.3,0
11,28,7,4,0,32.0,505.4,121.3,110.1,1
12,28,7,4,0,31.2,669.1,131.5,116.1,0
13,28,7,4,0,31.2,680.0,134.6,130.6,0
14,28,7,4,0,31.5,689.1,139.6,135.9,0
15,28,7,4,0,31.9,666.7,135.8,139.1,0
16,28,7,4,0,29.9,649.9,131.2,126.3,0
17,28,7,4,0,32.3,694.3,140.8,138.2,0
18,28,7,4,0,33.1,702.3,137.7,136.5,0
19,28,7,4,0,33.9,599.9,120.0,132.3,1
20,28,7,4,0,36.1,577.6,132.3,127.7,0
21,28,7,4,0,36.4,584.5,127.0,124.0,0
22,28,7,4,0,36.7,583.1,133.8,128.8,0
23,28,7,4,0,38.3,345.1,93.5,123.5,1
0,29,7,5,0,39.2,300,68.4,79.1,1
1,29,7,5,0,38.4,300,71.4,81.3,1
2,29,7,5,0,40.2,300,75.7,72.2,1
3,29,7,5,0,38.0,300,65.1,70.2,1
4,29,7,5,0,37.3,300,80.2,74.4,1
5,29,7,5,0,35.8,300,69.5,64.2,1
6,29,7,5,0,38.0,350.7,93.9,72.2,0
7,29,7,5,0,34.7,364.2,95.9,99.1,1
8,29,7,5,0,34.3,354.8,97.6,93.7,1
9,29,7,5,0,34.4,423.5,101.0,92.3,1
10,29,7,5,0,33.0,435.1,108.3,113.1,1
11,29,7,5,0,35.0,432.6,110.9,103.1,1
12,29,7,5,0,32.1,545.1,118.8,101.1,0
13,29,7,5,0,32.8,577.6,124.2,124.0,0
14,29,7,5,0,30.1,550.1,109.5,111.6,1
15,29,7,5,0,31.7,553.0,117.9,124.0,1
16,29,7,5,0,32.6,567.7,113.5,119.0,0
17,29,7,5,0,31.9,584.9,123.3,128.1,0
18,29,7,5,0,31.0,546.8,112.8,119.0,0
19,29,7,5,0,33.0,493.6,110.7,114.2,0
20,29,7,5,0,34.5,473.0,107.5,113.5,1
21,29,7,5,0,37.6,452.3,108.6,112.6,1
22,29,7,5,0,37.0,466.5,106.4,114.7,1
23,29,7,5,0,37.0,300,80.8,108.9,1
0,30,7,6,0,37.1,300,69.1,76.7,0
1,30,7,6,0,40.5,300,74.2,71.8,1
2,30,7,6,0,39.0,300,76.3,74.5,1
3,30,7,6,0,40.7,300,82.2,75.3,1
4,30,7,6,0,39.2,300,69.6,67.4,1
5,30,7,6,0,38.2,300,73.7,76.0,1
6,30,7,6,0,37.2,329.8,98.3,70.7,1
7,30,7,6,0,34.6,346.3,95.8,83.5,1
8,30,7,6,0,34.9,356.7,92.2,91.0,0
9,30,7,6,0,33.3,424.4,106.2,96.6,1
10,30,7,6,0,34.1,459.6,109.5,98.3,1
11,30,7,6,0,32.1,426.7,96.7,102.8,1
12,30,7,6,0,31.9,557.0,112.8,103.0,0
13,30,7,6,0,33.1,566.2,123.5,125.6,0
14,30,7,6,0,28.5,576.8,122.2,115.9,0
15,30,7,6,0,31.8,594.2,117.8,120.8,0
16,30,7,6,0,31.1,561.3,125.4,114.8,0
17,30,7,6,0,32.0,562.5,116.5,120.3,1
18,30,7,6,0,32.3,557.3,120.3,117.9,0
19,30,7,6,0,33.7,462.6,109.7,117.9,1
20,30,7,6,0,36.1,469.8,114.6,112.0,1
21,30,7,6,0,38.7,465.2,112.5,116.9,1
22,30,7,6,0,35.0,483.7,111.5,111.0,1
23,30,7,6,0,37.2,301.8,82.2,109.4,1
0,31,7,0,0,37.3,300,79.4,100.9,1
1,31,7,0,0,39.2,300,83.3,74.8,1
2,31,7,0,0,39.6,300,76.4,80.1,1
3,31,7,0,0,38.1,300,81.2,78.9,1
4,31,7,0,0,38.8,300,78.7,80.8,1
5,31,7,0,0,38.2,303.5,76.0,80.0,1
6,31,7,0,0,38.4,416.2,106.6,83.9,1
7,31,7,0,0,36.0,400.3,108.2,101.6,1
8,31,7,0,0,35.9,417.7,98.1,103.1,0
9,31,7,0,0,34.2,499.3,116.9,115.7,1
10,31,7,0,0,30.3,498.1,114.1,117.5,1
11,31,7,0,0,31.6,519.1,106.6,112.6,1
12,31,7,0,0,31.9,685.8,136.3,120.2,0
13,31,7,0,0,30.8,684.9,128.9,140.7,0
14,31,7,0,0,30.0,659.4,128.9,123.4,0
15,31,7,0,0,33.1,705.8,137.4,134.6,0
16,31,7,0,0,30.6,714.1,137.8,137.9,0
17,31,7,0,0,31.4,647.1,132.4,144.0,0
18,31,7,0,0,32.2,671.0,138.2,126.0,0
19,31,7,0,0,32.8,566.1,128.2,130.7,0
20,31,7,0,0,31.5,540.7,122.4,125.8,0
21,31,7,0,0,35.3,569.7,134.7,130.3,0
22,31,7,0,0,36.3,578.7,127.4,133.3,0
23,31,7,0,0,36.3,330.9,94.7,123.4,1
0,1,8,1,0,36.8,300,82.0,90.7,1
1,1,8,1,0,39.4,300,79.4,79.7,1
2,1,8,1,0,37.8,300,83.6,85.6,1
3,1,8,1,0,38.2,300,80.2,74.4,1
4,1,8,1,0,37.2,300,72.7,72.6,1
5,1,8,1,0,37.6,300,78.6,73.6,1
6,1,8,1,0,36.2,429.3,104.4,75.0,1
7,1,8,1,0,36.1,398.5,96.2,102.3,1
8,1,8,1,0,34.0,406.2,108.4,113.5,0
9,1,8,1,0,33.7,522.1,122.0,110.5,0
10,1,8,1,0,32.1,524.1,117.7,116.9,0
11,1,8,1,0,29.4,518.3,115.0,114.2,1
12,1,8,1,0,30.7,671.0,137.6,113.6,0
13,1,8,1,0,31.1,691.5,132.3,121.6,0
14,1,8,1,0,29.0,688.8,134.6,133.4,0
15,1,8,1,0,29.6,660.7,134.3,130.3,0
16,1,8,1,0,30.9,670.4,126.7,129.9,0
17,1,8,1,0,30.8,694.4,134.8,140.7,0
18,1,8,1,0,32.8,644.0,132.3,141.4,0
19,1,8,1,0,35.4,563.2,124.6,139.8,0
20,1,8,1,0,33.2,574.6,125.6,128.8,0
21,1,8,1,0,34.2,569.7,119.9,125.4,0
22,1,8,1,0,34.9,571.2,131.5,127.2,1
23,1,8,1,0,37.2,353.2,91.2,127.7,1
0,2,8,2,0,39.5,300,84.9,92.7,1
1,2,8,2,0,38.3,300,82.8,82.9,1
2,2,8,2,0,38.5,300,84.1,82.6,1
3,2,8,2,0,37.7,300,76.0,80.9,1
4,2,8,2,0,37.3,300,78.8,78.7,1
5,2,8,2,0,36.6,300,85.0,75.0,1
6,2,8,2,0,37.2,417.2,107.0,77.7,1
7,2,8,2,0,35.3,396.7,101.7,101.3,1
8,2,8,2,0,34.9,418.8,104.1,101.9,1
9,2,8,2,0,35.7,540.4,119.9,107.2,0
10,2,8,2,0,30.6,508.2,116.7,116.1,0
11,2,8,2,0,30.0,536.8,115.7,110.2,1
12,2,8,2,0,31.7,675.5,132.3,111.0,0
13,2,8,2,0,28.6,683.7,140.4,125.5,0
14,2,8,2,0,31.6,726.4,133.5,136.1,0
15,2,8,2,0,30.1,676.5,131.8,129.5,0
16,2,8,2,0,30.3,674.6,131.4,131.3,0
17,2,8,2,0,29.7,658.4,127.8,127.8,0
18,2,8,2,0,34.2,683.9,134.3,140.0,0
19,2,8,2,0,32.0,572.3,126.0,129.8,1
20,2,8,2,0,32.7,590.1,129.5,117.0,0
21,2,8,2,0,34.3,597.2,131.2,121.3,1
22,2,8,2,0,37.1,581.4,127.6,132.7,1
23,2,8,2,0,38.2,365.9,109.3,131.2,1
0,3,8,3,0,38.3,300,78.0,92.7,0
1,3,8,3,0,38.0,300,82.6,72.7,1
2,3,8,3,0,36.7,300,77.8,75.4,1
3,3,8,3,0,36.8,300,78.3,74.3,1
4,3,8,3,0,36.9,300,78.1,70.6,1
5,3,8,3,0,37.0,300,76.3,84.0,1
6,3,8,3,0,36.4,394.4,104.1,83.1,1
7,3,8,3,0,36.0,405.3,100.2,102.6,1
8,3,8,3,0,34.4,391.4,103.7,102.5,1
9,3,8,3,0,30.6,506.9,117.9,95.6,1
10,3,8,3,0,30.8,522.0,122.6,110.9,0
11,3,8,3,0,33.1,500.1,122.3,116.3,1
12,3,8,3,0,29.7,678.7,133.8,115.4,0
13,3,8,3,0,30.9,691.8,128.4,125.0,0
14,3,8,3,0,29.3,648.9,134.6,128.3,0
15,3,8,3,0,30.0,677.0,125.5,133.1,0
16,3,8,3,0,29.1,654.6,132.1,135.1,0
17,3,8,3,0,33.0,695.9,135.9,136.3,0
18,3,8,3,0,32.0,681.7,139.4,135.0,0
19,3,8,3,0,33.3,595.7,116.8,131.5,0
20,3,8,3,0,31.8,598.7,127.1,120.9,0
21,3,8,3,0,35.8,556.4,120.3,122.4,0
22,3,8,3,0,35.4,602.6,128.5,121.5,0
23,3,8,3,0,35.6,341.0,93.5,127.7,1
0,4,8,4,0,38.9,300,80.0,93.5,1
1,4,8,4,0,38.3,300,78.5,76.4,1
2,4,8,4,0,40.0,300,78.3,80.9,1
3,4,8,4,0,39.0,300,77.1,79.8,1
4,4,8,4,0,38.4,300,70.3,83.7,1
5,4,8,4,0,36.7,300,84.0,71.9,1
6,4,8,4,0,34.5,413.4,103.2,78.3,1
7,4,8,4,0,35.2,423.7,108.2,103.7,1
8,4,8,4,0,32.9,402.0,102.5,105.4,1
9,4,8,4,0,33.6,504.1,114.4,106.0,0
10,4,8,4,0,32.3,541.4,112.4,115.1,0
11,4,8,4,0,30.1,513.0,123.6,120.3,0
12,4,8,4,0,31.0,659.1,133.3,119.1,0
13,4,8,4,0,29.6,681.1,130.2,136.5,0
14,4,8,4,0,29.4,668.9,130.3,129.9,0
15,4,8,4,0,31.7,670.1,131.5,139.6,0
16,4,8,4,0,29.3,684.5,130.4,139.5,0
17,4,8,4,0,30.7,670.7,129.5,136.3,0
18,4,8,4,0,30.9,658.7,135.2,136.1,0
19,4,8,4,0,35.3,575.6,129.2,135.4,0
20,4,8,4,0,33.9,564.0,120.8,127.7,0
21,4,8,4,0,33.8,578.2,129.2,117.2,0
22,4,8,4,0,36.1,557.8,121.7,125.9,0
23,4,8,4,0,35.9,325.8,91.8,120.9,1
0,5,8,5,0,36.5,300,68.0,81.3,1
1,5,8,5,0,40.6,300,64.7,66.6,1
2,5,8,5,0,38.4,300,68.0,74.3,1
3,5,8,5,0,39.2,300,74.4,70.8,1
4,5,8,5,0,39.5,300,69.7,80.7,0
5,5,8,5,0,37.6,300,60.5,83.1,1
6,5,8,5,0,37.3,360.5,99.8,71.7,1
7,5,8,5,0,32.4,359.6,89.0,98.4,1
8,5,8,5,0,34.4,333.6,96.0,93.4,1
9,5,8,5,0,32.8,424.2,99.8,91.2,1
10,5,8,5,0,31.3,442.3,107.1,102.6,1
11,5,8,5,0,32.6,424.4,107.3,102.3,1
12,5,8,5,0,29.5,535.0,110.0,104.2,1
13,5,8,5,0,30.1,553.2,119.0,116.6,1
14,5,8,5,0,30.0,553.2,110.4,118.1,1
15,5,8,5,0,29.6,576.7,116.9,115.6,0
16,5,8,5,0,29.0,568.5,122.7,114.9,0
17,5,8,5,0,31.4,555.6,113.2,116.1,1
18,5,8,5,0,33.0,558.8,120.3,119.7,0
19,5,8,5,0,32.8,477.6,112.9,118.4,1
20,5,8,5,0,35.1,478.0,108.1,112.0,1
21,5,8,5,0,35.8,494.6,114.3,113.7,1
22,5,8,5,0,35.8,486.8,109.7,107.3,1
23,5,8,5,0,36.5,306.5,85.3,114.1,0
0,6,8,6,0,38.0,300,65.7,90.7,1
1,6,8,6,0,38.2,300,73.9,64.7,1
2,6,8,6,0,39.4,300,69.7,67.0,1
3,6,8,6,0,37.2,300,72.6,65.6,0
4,6,8,6,0,37.7,300,68.0,68.5,1
5,6,8,6,0,37.8,300,67.5,73.9,1
6,6,8,6,0,36.5,336.3,94.0,68.9,1
7,6,8,6,0,34.6,334.0,88.9,91.3,1
8,6,8,6,0,33.7,352.7,95.1,90.1,1
9,6,8,6,0,33.5,455.0,103.7,94.3,1
10,6,8,6,0,32.5,429.5,102.2,104.2,1
11,6,8,6,0,31.8,431.2,101.5,100.5,1
12,6,8,6,0,29.9,570.5,116.7,101.0,1
13,6,8,6,0,29.2,559.9,112.8,124.7,1
14,6,8,6,0,30.0,545.9,108.5,110.1,1
15,6,8,6,0,30.2,559.6,114.8,119.1,0
16,6,8,6,0,31.5,576.7,119.8,115.7,1
17,6,8,6,0,28.2,542.0,117.6,120.0,1
18,6,8,6,0,31.2,534.0,114.6,114.6,0
19,6,8,6,0,30.0,475.7,102.5,120.9,1
20,6,8,6,0,34.4,471.6,112.4,110.4,1
21,6,8,6,0,36.2,449.3,112.7,106.3,1
22,6,8,6,0,35.4,479.7,110.9,112.9,1
23,6,8,6,0,34.3,302.4,80.1,110.2,1
0,7,8,0,0,37.9,300,83.1,99.5,1
1,7,8,0,0,37.8,300,76.8,78.3,1
2,7,8,0,0,38.1,300,79.4,74.3,1
3,7,8,0,0,39.3,300,76.6,78.5,1
4,7,8,0,0,40.6,300,82.8,84.3,1
5,7,8,0,0,35.8,300,73.7,70.9,1
6,7,8,0,0,37.5,395.5,103.8,73.6,1
7,7,8,0,0,35.8,415.6,103.4,103.2,1
8,7,8,0,0,32.9,405.1,99.1,91.6,1
9,7,8,0,0,32.1,519.5,118.8,100.5,0
10,7,8,0,0,33.0,520.0,120.5,115.7,0
11,7,8,0,0,30.7,518.0,120.1,115.2,0
12,7,8,0,0,31.3,684.0,127.4,117.2,0
13,7,8,0,0,28.5,660.8,137.1,135.4,0
14,7,8,0,0,30.7,657.1,128.9,130.0,1
15,7,8,0,0,30.0,684.9,131.8,137.2,0
16,7,8,0,0,29.0,675.6,134.6,124.5,0
17,7,8,0,0,30.1,635.1,132.8,132.3,0
18,7,8,0,0,32.2,660.0,132.9,134.6,1
19,7,8,0,0,31.5,539.8,115.1,138.7,1
20,7,8,0,0,34.9,548.4,127.2,124.7,1
21,7,8,0,0,35.6,580.9,127.3,121.6,0
22,7,8,0,0,34.7,566.5,132.1,116.8,0
23,7,8,0,0,37.4,339.3,95.8,124.3,1
0,8,8,1,0,35.0,300,76.2,93.4,1
1,8,8,1,0,38.6,300,83.0,85.1,1
2,8,8,1,0,37.3,300,83.7,80.9,1
3,8,8,1,0,34.5,300,78.2,75.6,0
4,8,8,1,0,36.9,300,80.6,77.8,1
5,8,8,1,0,36.1,300,76.8,73.5,1
6,8,8,1,0,35.2,413.0,107.5,68.1,1
7,8,8,1,0,33.8,415.1,101.5,104.8,1
8,8,8,1,0,33.9,431.0,107.3,100.8,0
9,8,8,1,0,32.2,511.3,123.0,105.7,1
10,8,8,1,0,30.9,498.6,115.5,113.1,1
11,8,8,1,0,30.4,517.6,117.5,120.7,0
12,8,8,1,0,29.1,694.5,134.4,122.1,0
13,8,8,1,0,30.5,668.8,130.3,130.6,0
14,8,8,1,0,31.8,670.7,136.9,133.3,0
15,8,8,1,0,31.2,656.1,135.1,130.5,0
16,8,8,1,0,29.9,683.6,135.7,132.3,0
17,8,8,1,0,29.3,693.3,131.9,137.6,0
18,8,8,1,0,33.0,670.7,130.8,136.2,0
19,8,8,1,0,33.4,588.2,128.1,141.8,0
20,8,8,1,0,32.6,582.6,131.6,118.1,0
21,8,8,1,0,36.9,587.5,123.2,124.4,0
22,8,8,1,0,35.5,539.6,122.1,128.8,1
23,8,8,1,0,37.3,355.6,97.7,128.9,1
0,9,8,2,0,35.6,300,77.0,92.7,1
1,9,8,2,0,39.8,300,83.6,76.2,1
2,9,8,2,0,38.6,300,85.1,75.4,1
3,9,8,2,0,38.9,300,80.3,85.9,1
4,9,8,2,0,38.3,300,69.2,74.2,1
5,9,8,2,0,37.9,302.8,80.7,76.2,1
6,9,8,2,0,37.8,423.2,109.2,76.2,1
7,9,8,2,0,35.2,399.7,101.5,104.4,1
8,9,8,2,0,36.3,417.6,105.4,102.8,1
9,9,8,2,0,31.8,512.5,122.6,102.4,0
10,9,8,2,0,31.4,478.6,114.7,120.5,1
11,9,8,2,0,32.2,510.2,116.5,117.7,0
12,9,8,2,0,30.2,686.2,135.9,118.3,0
13,9,8,2,0,30.0,671.4,133.7,138.4,0
14,9,8,2,0,29.4,697.0,135.7,143.2,0
15,9,8,2,0,29.6,690.5,132.0,130.2,0
16,9,8,2,0,30.4,679.1,132.2,128.2,0
17,9,8,2,0,31.8,692.3,127.2,138.3,0
18,9,8,2,0,32.5,665.9,131.8,129.2,0
19,9,8,2,0,33.1,566.2,128.5,136.3,0
20,9,8,2,0,34.1,572.4,123.2,126.9,1
21,9,8,2,0,37.1,607.5,132.0,133.4,0
22,9,8,2,0,35.0,594.0,128.3,124.7,1
23,9,8,2,0,37.5,312.2,94.5,129.5,1
0,10,8,3,0,36.4,300,79.4,89.7,1
1,10,8,3,0,40.3,300,89.7,75.2,1
2,10,8,3,0,36.5,300,80.1,69.9,1
3,10,8,3,0,37.4,300,82.1,76.2,1
4,10,8,3,0,38.6,300,75.7,78.1,1
5,10,8,3,0,35.7,300,78.7,78.9,1
6,10,8,3,0,37.8,396.4,105.3,82.9,0
7,10,8,3,0,35.6,414.7,102.6,108.7,1
8,10,8,3,0,35.3,418.6,105.1,101.1,1
9,10,8,3,0,32.0,534.0,115.5,90.7,1
10,10,8,3,0,31.3,534.6,119.3,114.4,1
11,10,8,3,0,31.8,531.0,117.4,118.8,1
12,10,8,3,0,31.5,702.3,136.0,109.4,0
13,10,8,3,0,28.3,684.5,132.8,138.3,0
14,10,8,3,0,30.3,673.6,133.1,135.9,0
15,10,8,3,0,30.9,646.5,133.8,134.4,0
16,10,8,3,0,30.5,697.4,131.9,141.6,0
17,10,8,3,0,29.3,674.4,136.3,135.3,0
18,10,8,3,0,32.7,679.3,134.8,142.4,0
19,10,8,3,0,32.0,575.6,116.6,133.7,1
20,10,8,3,0,34.2,563.6,119.7,117.4,0
21,10,8,3,0,33.7,560.8,119.1,127.2,1
22,10,8,3,0,35.6,543.1,126.8,126.1,1
23,10,8,3,0,35.8,353.0,99.4,129.7,1
0,11,8,4,0,39.7,300,82.2,89.3,1
1,11,8,4,0,38.2,300,82.3,76.4,1
2,11,8,4,0,37.7,300,83.6,79.4,1
3,11,8,4,0,38.9,300,73.7,85.5,1
4,11,8,4,0,39.3,300,93.5,83.5,1
5,11,8,4,0,34.9,300,75.3,74.3,1
6,11,8,4,0,36.4,414.2,100.8,82.7,1
7,11,8,4,0,36.7,397.7,108.2,105.2,0
8,11,8,4,0,34.0,422.6,101.9,107.7,1
9,11,8,4,0,35.1,537.5,121.2,98.3,1
10,11,8,4,0,33.1,510.4,120.6,118.5,1
11,11,8,4,0,31.6,491.4,115.4,115.9,0
